3.023036052085004057e-03,3.006078166948564956e+01,9.969638457072953486e-01,4.951529570517824141e+03,6.224400696838832125e-01,2.519819450644254744e+02,1.977605750040182829e+04,8.513485674561595218e+00,1.014667393841860843e+01,1.236056007651759134e-03,2.186571352407671753e+00,-6.600506955721430202e-01,9.999748453028725059e-01
2.679052663430689200e-03,4.620794155420044014e+00,9.995289658530317478e-01,4.905328953858348541e+03,6.490396628891617059e-01,2.954264201398395358e+02,1.961669502127798478e+04,8.561271805471875496e+00,9.996821109511369485e+00,1.298263052445874921e-03,1.939015962537200544e+00,-6.886414136132767982e-01,9.999848963087786258e-01
3.276415672781146735e-03,2.238000851644770695e+00,9.983687849885271026e-01,6.861850823430158925e+02,6.436640626770738782e-01,3.170566281268145303e+02,2.742502328520487936e+03,7.569114797960017071e+00,8.987563244059730394e+00,1.594891931345870191e-03,1.870378660225619605e+00,-6.382867606384370340e-01,9.998816682160043268e-01
1.135632968334936675e-03,1.688465570688093464e+01,9.960766011531615449e-01,2.151679106339314785e+03,4.686058444692102198e-01,3.187691462990902664e+02,8.589831769650405477e+03,8.327754500656029180e+00,1.080864191826810128e+01,8.000106723675792352e-04,2.903152024190854164e+00,-5.278728388241602509e-01,9.997617028976899523e-01
1.640138862177032211e-03,2.843438209908877212e+01,9.939534656581696659e-01,2.351748519548144031e+03,4.735363327397420496e-01,2.355246405869348223e+02,9.378559696093472667e+03,8.254502417016812643e+00,1.070577360615778595e+01,7.691559718157319359e-04,2.815918583253539609e+00,-5.314639151518449900e-01,9.997588781210786646e-01
4.382558241633985330e-03,1.151018532594894950e+01,9.978736352235617613e-01,2.707227733935000288e+03,7.653905222893951921e-01,2.927778585074131570e+02,1.081740075041405362e+04,8.087794480848344847e+00,8.874773534091641380e+00,1.783290781519989441e-03,1.369431947511119851e+00,-7.646226654722820815e-01,9.999911458840774481e-01
1.138928642808553987e-03,3.518048912110553061e+01,9.918010366853847737e-01,2.145907085348374494e+03,5.185905024029768828e-01,2.996158089608681507e+02,8.548447852272394812e+03,8.345587324546725583e+00,1.048640860416884202e+01,8.902900969367496045e-04,2.549619571474667001e+00,-5.770738930288085156e-01,9.998876220936312453e-01
1.111133851779687624e-03,7.326950287936577766e+00,9.986008967314863316e-01,2.618985619426513040e+03,4.856089856094251145e-01,3.295317522871243909e+02,1.046861552741807827e+04,8.371547552059567465e+00,1.061573845816235639e+01,8.602925020112511681e-04,2.558953309948855726e+00,-5.641669631800314555e-01,9.998702127307432796e-01
1.424915617473422776e-03,1.211665932113174726e+01,9.983405690935487353e-01,3.651113651111619220e+03,4.681334280869468567e-01,3.438582581445612050e+02,1.459233794512535314e+04,8.435919470462955871e+00,1.086539957227241437e+01,7.504908566000681458e-04,2.791223432154656958e+00,-5.440612102011714857e-01,9.998377945737100259e-01
1.418522966081857059e-03,3.273370999574776619e+01,9.890235627272834229e-01,1.492237010273063333e+03,4.947612225251122320e-01,2.406814792124863516e+02,5.936214331096505703e+03,8.156092229523254744e+00,1.035953948863871510e+01,8.413728225608492484e-04,2.590694251838299600e+00,-5.561024649627110961e-01,9.998101873845244292e-01
2.699177784758401578e-03,2.653739978274646205e+01,9.962650767122491757e-01,3.553185966115895098e+03,6.014536779145831513e-01,2.918047039915004461e+02,1.418620646468086852e+04,8.451723529160860338e+00,1.019354378364400660e+01,1.096058910818214268e-03,2.336873215141240578e+00,-6.474034838099702593e-01,9.999677310402391717e-01
9.171728488527383779e-04,1.088151588753697752e+01,9.978075248121519580e-01,2.482769842087635880e+03,4.741445747428212343e-01,2.953261808706060947e+02,9.920197852462988521e+03,8.491184924946871604e+00,1.087337050147740314e+01,8.316070845426773786e-04,2.730887722592318934e+00,-5.515943921893586843e-01,9.998575747623950072e-01
7.143730248098695279e-02,1.036365964749789725e+02,9.902104058058383007e-01,5.293625754543941184e+03,6.207327329382396064e-01,1.820150549323906262e+02,2.107086642170079722e+04,7.184209806632653184e+00,8.962794894950262048e+00,1.149800477833386441e-03,2.403253032715849891e+00,-6.091857631187149735e-01,9.997915008437052720e-01
5.283081034158041214e-03,1.190450297455764250e+01,9.978628944149426916e-01,2.785379155898572208e+03,7.387988831949827695e-01,3.734942522787434882e+02,1.112961212061972765e+04,8.104309005063182525e+00,9.071189119443578974e+00,1.643788162728589478e-03,1.578699936855085362e+00,-7.430044610918286052e-01,9.999882819122885014e-01
2.749403421898987624e-03,2.929168665659561555e+01,9.946769615567688794e-01,2.752321731716596332e+03,6.010872455527427327e-01,2.473580379869764840e+02,1.097999524020978788e+04,8.049581095273307341e+00,9.756193726466580785e+00,1.129044816995496267e-03,2.169250830712588840e+00,-6.241768277354511341e-01,9.999220964991524241e-01
1.085079791060914118e-03,1.088725722553525799e+01,9.970633202218488478e-01,1.854553366079336229e+03,4.969127050488211794e-01,2.570613707903468139e+02,7.407326207091799006e+03,8.354177416912456522e+00,1.060020000625256564e+01,9.888807524094183309e-04,2.654016669606957368e+00,-5.626222065575781084e-01,9.998630335521079271e-01
4.979553107854377270e-02,3.844290574579161301e+01,9.966227811449326346e-01,5.691909495440812861e+03,6.163198022564719825e-01,2.243755502568509428e+02,2.272919507601745499e+04,7.050732079760031468e+00,8.798676306576817652e+00,1.130407909971889013e-03,2.376286595671111890e+00,-6.017135642900495185e-01,9.997284344429410163e-01
1.396176458936723187e-02,5.849726051907440549e+00,9.989999566065820291e-01,2.925586105768411016e+03,6.279253283173676925e-01,2.394416984785466127e+02,1.169649469702173337e+04,7.624820672354952755e+00,9.227909207019880711e+00,1.497956694629655819e-03,2.190414727197964151e+00,-6.338627589110850113e-01,9.998969215337585315e-01
3.069512413531609498e-03,3.119223094213530167e+00,9.990603789982388516e-01,1.660168241688389571e+03,6.269033402662909094e-01,2.774679534635532150e+02,6.637553743659336760e+03,7.911117528407321409e+00,9.420809600442980880e+00,1.538504059131851542e-03,2.015508636690115374e+00,-6.473177455925117618e-01,9.999349584644539046e-01
1.108355793073976820e-03,9.176318704257070635e+00,9.987512155011089021e-01,3.674409486686693526e+03,5.603262133068088735e-01,2.722933687648657042e+02,1.468846162804250343e+04,8.700590649828473744e+00,1.067462418734549701e+01,1.003532267948246829e-03,2.409199441131071318e+00,-6.181690168359340598e-01,9.999608140407597601e-01
6.240923521704870927e-03,1.044868716829033772e+01,9.985633521921666311e-01,3.637075829383355540e+03,6.032980522460776873e-01,2.497198350406402199e+02,1.453785463036512556e+04,8.121282022805814904e+00,9.777773219468627985e+00,1.142253100945828928e-03,2.110270016678943428e+00,-6.427636621848774601e-01,9.999487490487586339e-01
2.543566420365122194e-03,1.907884575820826356e+01,9.948775372103381143e-01,1.863795393496374345e+03,6.633290542892557040e-01,2.440581913286684141e+02,7.436102728227288026e+03,8.285562787045908095e+00,9.683071251908584642e+00,1.330821963213970867e-03,1.909184805112253080e+00,-6.851686609571276954e-01,9.999772292268765961e-01
1.575079928819576869e-03,1.038042130459368728e+01,9.983476626383768204e-01,3.141470236397482040e+03,5.356927914315063877e-01,2.616450325409423385e+02,1.255550052428533309e+04,8.460819666536352202e+00,1.057181693110372223e+01,8.995554526756303947e-04,2.592596868881877015e+00,-5.909153775069473369e-01,9.999213910764934710e-01
1.172454985206776478e-03,4.120488464268294848e+01,9.938900078456713860e-01,3.374057374424371119e+03,4.301042561394691766e-01,2.756572994026213905e+02,1.345502461305477482e+04,8.545833670534529247e+00,1.094931560339165699e+01,6.772254913798243575e-04,3.268474048924476349e+00,-5.175439451439721728e-01,9.997229656491839478e-01
6.037491879846436024e-03,6.880354614079143616e+00,9.939439792316518973e-01,5.681293923946841460e+02,8.102333607568458218e-01,3.081426069563844976e+02,2.265637214964684972e+03,7.408482087481054634e+00,8.092991075026272796e+00,2.013983090914796097e-03,1.239019110682747282e+00,-7.651340912372062153e-01,9.999766369509501818e-01
2.095341674609263981e-03,2.036704106903215461e+01,9.933497573520376767e-01,1.531477808189022198e+03,6.712362426302507235e-01,2.435360479044395561e+02,6.105544191687054990e+03,8.229181708831108111e+00,9.511208884770116612e+00,1.412360947046967198e-03,1.742597521451862308e+00,-6.887882592795163683e-01,9.999751964231968770e-01
1.186871858904520356e-03,2.216276432687350706e+01,9.975572482838133137e-01,4.537315982087130578e+03,5.389131008861689498e-01,3.037070040073990640e+02,1.812710116402166022e+04,8.782257089317354826e+00,1.073006568446397502e+01,9.591769159613885033e-04,2.384595881848237120e+00,-6.252876451481695907e-01,9.999685185058824199e-01
1.372520630769924910e-03,1.293592617927206589e+01,9.959872929159330202e-01,1.612011584850100917e+03,5.171841528827018086e-01,2.745334203885952320e+02,6.435110413221118506e+03,8.225961067636337276e+00,1.039535338774131290e+01,8.941499663757782350e-04,2.515826634338916179e+00,-5.666165334144031007e-01,9.998520328035859217e-01
2.153484979922447307e-02,3.281734171963699964e+01,9.972806920812004039e-01,6.035061296433975258e+03,5.613890049073784194e-01,3.196517800563572678e+02,2.410742784401625249e+04,8.176067477756621571e+00,1.015085736248544812e+01,9.490754218591287549e-04,2.610349244716184458e+00,-6.164626731191500397e-01,9.999359223898622862e-01
1.496253783628683984e-03,2.096144825917038190e+01,9.943954805242654071e-01,1.871279296994893230e+03,5.984223939972297401e-01,2.619877590010885342e+02,7.464155739720408747e+03,8.306230778848634699e+00,1.000739324062499236e+01,1.159224736124516526e-03,2.130068626953531385e+00,-6.332137257287373533e-01,9.999480118330993372e-01
1.366757560225342590e-03,1.118233591533934579e+01,9.979920836013640439e-01,2.785236823792899486e+03,6.014577929136799561e-01,2.962770715358944926e+02,1.112976495925625932e+04,8.543531654012785026e+00,1.029149454284516096e+01,1.137911755703668176e-03,2.170950281606274235e+00,-6.391460957981268676e-01,9.999644672628344999e-01
2.103645823716683311e-03,9.165480090941276359e+00,9.979201737485676738e-01,2.204607277107993468e+03,5.750603672415799394e-01,2.931966715400433259e+02,8.809263628341064759e+03,8.219878830123620972e+00,1.009357090681702651e+01,1.165751943403326623e-03,2.346455375359508988e+00,-6.095267106313432270e-01,9.999207388954834963e-01
7.281768448941471333e-04,6.642054640912630248e+01,9.849599701504443416e-01,2.208498902632587942e+03,4.406008988623065781e-01,2.055651202756556017e+02,8.767575064121228934e+03,8.488605988262264646e+00,1.114193878557959572e+01,8.224484894878030840e-04,3.017841415253136539e+00,-5.153053117986055032e-01,9.997578273977116847e-01
3.824967208157331079e-03,3.055393705838463259e+00,9.990371209028887645e-01,1.586633378769013234e+03,7.179022101620006202e-01,2.362050580789666867e+02,6.343478121370204462e+03,7.870435857234353350e+00,8.937354154472725298e+00,1.569963616117136650e-03,1.587693796107025213e+00,-7.100267155351744908e-01,9.999714583898595688e-01
3.370316327928478146e-03,2.635970131890034374e+00,9.990494646723966365e-01,1.386697095046657523e+03,7.059087856172835407e-01,2.768849226559839849e+02,5.544152410054717620e+03,7.859440845948273413e+00,8.934777710015895380e+00,1.559391602466802173e-03,1.572436085147627338e+00,-7.040022189887971127e-01,9.999673772748962630e-01
4.556201448759161082e-03,2.763034664991043599e+01,9.866465011073014546e-01,1.036319618130525669e+03,6.040388467242713277e-01,2.737230826481294912e+02,4.117648125872165110e+03,7.539577579811837182e+00,9.306644301776078265e+00,1.506758244754985345e-03,2.350870453529052995e+00,-5.911158203790426446e-01,9.997712084121606058e-01
1.557723004621734426e-03,4.572398773049545895e+00,9.987934949718761946e-01,1.895067416087132187e+03,5.779327577529794757e-01,3.060831301634620445e+02,7.575697265575483470e+03,8.381178071823331521e+00,1.008595334781298902e+01,1.099724475756566795e-03,2.105949745178680388e+00,-6.366148823094042175e-01,9.999564577080891636e-01
1.905017173435569894e-03,4.679333878457994444e+01,9.926055770084778462e-01,3.166059656093547346e+03,4.389780230608335554e-01,3.183804024451682153e+02,1.261744528558961974e+04,8.192760338554418098e+00,1.090829698547213056e+01,6.586955491110233016e-04,3.143606132234165962e+00,-4.912275126551514104e-01,9.995384944494902779e-01
3.174051544431445455e-03,8.413305445158441032e+00,9.963077128459130183e-01,1.139344686243806791e+03,6.248436014295197793e-01,2.740278378428746464e+02,4.548965439530064032e+03,7.880268183149864214e+00,9.480879780116755029e+00,1.226733726559766594e-03,2.176389016769903151e+00,-6.368803711830250958e-01,9.999225686692911896e-01
1.043520848851886389e-03,3.142828990894750163e+01,9.904141438539076914e-01,1.639993994130073588e+03,4.201741030826900425e-01,3.268770147340703716e+02,6.528547686611327663e+03,8.228207853321691800e+00,1.100954323043271188e+01,6.554415598940502730e-04,3.212412147292145637e+00,-4.798163263555107472e-01,9.994674730871785373e-01
6.527019606240112848e-02,3.719334314916451945e+01,9.978851464230968915e-01,8.794763759678331553e+03,6.033101689959782243e-01,2.737176841104699747e+02,3.514186169556414825e+04,7.113337807613381969e+00,8.911329854396260686e+00,1.104211844790010640e-03,2.416147670195146979e+00,-6.047622946602603244e-01,9.997674281295017007e-01
1.216221256060197103e-03,5.573135247081957289e+00,9.990310759879973412e-01,2.876282933379637143e+03,5.475322071159109960e-01,3.044669144182474838e+02,1.149955859827145832e+04,8.508628148672789493e+00,1.046177846296597735e+01,1.057769167323267508e-03,2.335518682805403756e+00,-6.100215933892795261e-01,9.999433211757420281e-01
2.291177549851302654e-03,3.230333519797058983e+01,9.948123848528422908e-01,3.114260866637524487e+03,7.254174194993449065e-01,2.863497240706405478e+02,1.242474013135212590e+04,8.553527857006368862e+00,9.574635337285503311e+00,1.606252133769721065e-03,1.579814123165156570e+00,-7.415165733484837540e-01,9.999932732051890483e-01
2.815357895770120161e-02,2.781499431526346555e+01,9.974213244807221823e-01,5.394216331470563091e+03,7.489140010393378066e-01,2.530098111999110415e+02,2.154905033156699938e+04,7.375761649981663837e+00,8.422065708584780097e+00,1.719050763599462486e-03,1.653837318005777268e+00,-7.274766778875664253e-01,9.999646317552698394e-01
2.223230051459148659e-03,2.703625874282422181e+00,9.989850816517221732e-01,1.332206372423839639e+03,6.029003423036597420e-01,3.349466320591866975e+02,5.326121863821099396e+03,7.952627444838702431e+00,9.548423634330104548e+00,1.327812105814144168e-03,2.005819530684521901e+00,-6.311406405965628297e-01,9.999191074352709041e-01
2.338183192167135691e-03,4.259215511907113338e+00,9.983829659798275635e-01,1.317382775544419928e+03,6.110571021612608567e-01,3.707988404282186821e+02,5.265271886665766942e+03,7.970315618457586737e+00,9.558958900268294201e+00,1.166181468728485354e-03,2.093090245242539726e+00,-6.349454299744123897e-01,9.999259841368293156e-01
1.305626875583793672e-03,6.878076572288696511e+00,9.982762125981550216e-01,1.995209451990064736e+03,5.259317865053249053e-01,2.713475803384988012e+02,7.973959731387963984e+03,8.324708345376635066e+00,1.037732949669022986e+01,9.248241006395224121e-04,2.407861868498013536e+00,-5.879683360336095399e-01,9.999045496933965937e-01
8.549109490194569880e-03,3.604046254575403196e+01,9.920209889876291376e-01,2.259558559885983414e+03,4.283471398540554809e-01,1.357955159404032486e+02,9.002193776998188696e+03,8.058309320002924991e+00,1.091988154068146244e+01,6.005871431244344787e-04,3.315850840700081292e+00,-4.723775124777174206e-01,9.993475411606492775e-01
4.039256879222840983e-03,4.721681958376318988e+01,9.921914027111345957e-01,3.024435594864362429e+03,4.414683342810467037e-01,2.054053742971707379e+02,1.205052555987367668e+04,8.315016423123120504e+00,1.068143615065149810e+01,7.384589240862292998e-04,3.256191508578466731e+00,-5.135298720088870006e-01,9.996357706672727161e-01
2.248801332447686926e-03,1.914306524121768760e+01,9.980033177921693310e-01,4.793796116117326164e+03,6.821394465591450462e-01,2.939954544210347649e+02,1.915604139922806280e+04,8.646495534092995427e+00,9.918868516983337713e+00,1.418719833979223280e-03,1.822896949962821811e+00,-7.129150150980738676e-01,9.999909516572442758e-01
1.952566614383563319e-03,1.637632460429002990e+01,9.982343172146773691e-01,4.638212186765350452e+03,5.950811006816221216e-01,2.900877865124977006e+02,1.853647242245710368e+04,8.567025160694212715e+00,1.026515914331338131e+01,1.122877852752640409e-03,2.142543459487058932e+00,-6.529826709692027054e-01,9.999740276105681946e-01
2.895754921015381966e-03,1.456244649315023398e+00,9.993812307999210276e-01,1.176792147751112225e+03,7.010101517579765407e-01,1.948536191694810782e+02,4.705712346355134287e+03,7.907779752222521275e+00,9.039955814665361800e+00,2.015713526666159175e-03,1.626071431744506857e+00,-6.995325666648073426e-01,9.999670986355578828e-01
8.671866979592960864e-04,1.442698856986412892e+01,9.969343032927664439e-01,2.353929038295503233e+03,4.378162960889143696e-01,2.566653370338193554e+02,9.401289164612182503e+03,8.450966824162835067e+00,1.101392042886770639e+01,8.137164021434392354e-04,2.919881880962345910e+00,-5.228199687254145855e-01,9.997629445608678944e-01
2.207880146214055359e-03,2.627714506221524715e+01,9.969955973919409908e-01,4.373003521288964293e+03,5.901464723772755772e-01,3.042916626154371329e+02,1.746573694009365136e+04,8.615542753386845831e+00,1.041589277040968931e+01,1.057025837091138225e-03,2.375019305779189516e+00,-6.455751789776037475e-01,9.999731389310015928e-01
5.913514121799077691e-03,6.593470186790759158e+01,9.923578543197416613e-01,4.316592167596773834e+03,5.003770630290063082e-01,3.340354659361135532e+02,1.720043396851917350e+04,8.446174877058098218e+00,1.073033565280956481e+01,7.979375015620899028e-04,2.772465187547417109e+00,-5.748430996997568876e-01,9.999037060469091465e-01
2.052762693222203241e-03,3.595740964103668347e+01,9.925283106228183216e-01,2.407196058640653064e+03,3.938431739332052817e-01,1.680046804259976625e+02,9.592826824921572552e+03,8.364238239693770893e+00,1.137345257952585698e+01,5.924855926561776228e-04,3.373090899432766410e+00,-4.655738266642523437e-01,9.994240850484330529e-01
5.875223911806265638e-03,2.425658206575584330e+01,9.955875993235083765e-01,2.749163844851061185e+03,7.220232774525267017e-01,2.784092750223252892e+02,1.097239879733850466e+04,7.971728640954935940e+00,9.003677054479005903e+00,1.588178761469073112e-03,1.601948834899918683e+00,-7.262698618558967034e-01,9.999815784333618840e-01
1.477295800851127165e-03,1.760198081748719545e+01,9.973656883781651938e-01,3.342147942183281884e+03,5.354731403273563783e-01,2.657424529290345845e+02,1.335098978791567788e+04,8.548803605662545380e+00,1.063078244885482171e+01,9.463626562653236225e-04,2.557878850757148825e+00,-5.987814005555976982e-01,9.999370504805603632e-01
3.919620655787810215e-02,3.608178896015047599e+01,9.898920500266904510e-01,1.785663157328301168e+03,7.206288340625468525e-01,2.812824016432061285e+02,7.106570840353084350e+03,5.066721578078788646e+00,5.474743094508438546e+00,2.468757887889441033e-03,1.292886287634757325e+00,-6.858772392917208416e-01,9.982865666374266533e-01
5.063226254726970951e-03,2.631968313309974761e+01,9.965388242213305547e-01,3.803051699783842196e+03,6.842897412102564303e-01,3.091381383617674601e+02,1.518588711600226088e+04,8.188253078903787952e+00,9.485146459552455056e+00,1.400399581093436695e-03,1.912920444358130689e+00,-7.005854414546048847e-01,9.999805675193866872e-01
2.828988114071331970e-03,4.183169676383437263e+01,9.902852155391794753e-01,2.156619892600725507e+03,5.939019558116753750e-01,3.055860949546462280e+02,8.584647873639052705e+03,8.034608737277011414e+00,9.769048686510830137e+00,1.183420137994631045e-03,2.170441369169255452e+00,-6.208294377197112190e-01,9.999172771696587247e-01
2.424516304192779730e-03,1.169233629381760764e+01,9.964356976583409464e-01,1.640907332610018784e+03,6.680478169851793435e-01,2.568353816452868159e+02,6.551936994146253710e+03,8.089795276536259294e+00,9.412209866931682711e+00,1.679545896914826433e-03,1.781395522633153927e+00,-6.788982012780635511e-01,9.999659784248420280e-01
2.735211972164059303e-03,3.000857286803749702e+01,9.958317526465366720e-01,3.600785378558663979e+03,5.364734171789948824e-01,2.998831789741864213e+02,1.437313294136661716e+04,8.214313212006947751e+00,1.025407690612643030e+01,9.343137351852104366e-04,2.457585686077011555e+00,-5.890586437017062416e-01,9.998963154558153654e-01
8.824915641691219058e-04,5.495317157262562802e+01,9.865040518222673027e-01,2.036294284903623520e+03,4.563299320934505188e-01,2.233748123331009197e+02,8.090223968041893386e+03,8.368572505138232032e+00,1.091440750942937576e+01,8.498178550396723102e-04,2.912216043505699403e+00,-5.220992687679637534e-01,9.997529073765987206e-01
1.596920571955970803e-03,2.292534429648553740e+01,9.974334023563040663e-01,4.466130464861059409e+03,5.660621324847751046e-01,3.110386204333891556e+02,1.784159651514775396e+04,8.745602113575580816e+00,1.066580587406169123e+01,9.874099636159754979e-04,2.460256147913280955e+00,-6.326916044496857516e-01,9.999715433094000794e-01
2.399639068146794483e-03,1.640085953484030057e+01,9.966362592466209147e-01,2.438554925562320932e+03,6.291765237832293023e-01,3.347998887304614755e+02,9.737818842714452330e+03,8.252983095093473054e+00,9.756861579993895361e+00,1.239249238856582943e-03,2.056805856430063528e+00,-6.605708947543083021e-01,9.999640173215031957e-01
2.461459054052610174e-01,4.603003476552179052e+01,9.928002402197977361e-01,3.196366480642615898e+03,6.773863046768496821e-01,9.319103962533775132e+01,1.273943588780493883e+04,5.234242838947080756e+00,6.901153218981288973e+00,1.688338184213374754e-03,2.416084528058534353e+00,-5.360892128772147824e-01,9.966736474998176831e-01
2.481748501354472461e-03,4.973946728786602023e+01,9.917350171223376920e-01,3.010056474865109067e+03,5.537207104641748145e-01,2.536383944684451706e+02,1.199048643217258541e+04,8.335269001467912275e+00,1.044828592860360850e+01,9.363816577991988105e-04,2.678749354994299559e+00,-5.873881181647019334e-01,9.999061942706916062e-01
2.087728883654030223e-03,1.972145842123032367e+01,9.941742789916281353e-01,1.692869733651711613e+03,5.248514120936947913e-01,2.743561447113746112e+02,6.751757476185623091e+03,8.175101353680442884e+00,1.031797322047642140e+01,9.064437353775519788e-04,2.511690764857481550e+00,-5.701400845064976686e-01,9.998538311063074335e-01
7.999119696627270040e-04,5.747592983770027786e+01,9.863404330771858852e-01,2.103798236765867841e+03,4.449032900987778261e-01,2.235912118683357050e+02,8.357717017225757445e+03,8.463102040012017824e+00,1.103781611940316054e+01,8.385095769836201475e-04,2.923175359694549336e+00,-5.241244096027335431e-01,9.997838796631612901e-01
1.378652794408583796e-03,7.227724185781027266e+00,9.983110110215773769e-01,2.139764255971300372e+03,5.704521999756205775e-01,2.524194458608518516e+02,8.551829299699427793e+03,8.295544896138792978e+00,1.009434035605266367e+01,1.137811707698054529e-03,2.151474317871030273e+00,-6.189289649617035760e-01,9.999350388663678091e-01
4.146928152834600256e-02,3.262858889562865983e+01,9.970940017470566463e-01,5.614713880120631075e+03,5.856377858107775225e-01,2.155262386612044168e+02,2.242622693158690527e+04,7.598997432521371387e+00,9.410597066679494915e+00,1.041273229719474457e-03,2.357678785938510657e+00,-6.178569955325594609e-01,9.998823902902738148e-01
9.759089594690132513e-03,2.381476325779309633e+01,9.976909865584344672e-01,5.157360898983250991e+03,5.781247396392450444e-01,3.234012716783301471e+02,2.060562883267521829e+04,8.375212316864637074e+00,1.028589661463428939e+01,1.006791915969661600e-03,2.496242023289258150e+00,-6.291435282199754342e-01,9.999567933107986750e-01
7.922589022458438601e-03,1.702354059979043299e+01,9.951401973327248518e-01,1.751739498488881054e+03,6.392041378239190497e-01,2.104859392105819609e+02,6.989934453355730511e+03,7.440711141956314556e+00,8.933669566016099850e+00,1.246258472157895768e-03,2.005729811437954702e+00,-6.320947090936060997e-01,9.998610821771015678e-01
1.490550731582205831e-03,2.199720839997115007e+01,9.967304416977387227e-01,3.363908249715440434e+03,5.271214926330017869e-01,3.252127439547059566e+02,1.343363579046179439e+04,8.521805330190787231e+00,1.063425991864712827e+01,8.958794073838215882e-04,2.557201641159090766e+00,-5.923546868523963393e-01,9.999257780498542747e-01
1.431402613101020928e-03,1.329898218161940804e+01,9.954361898680327281e-01,1.456977822029981326e+03,4.705471837644582545e-01,2.877537067420370249e+02,5.814612305938280770e+03,8.081248582759297250e+00,1.050337158753324651e+01,9.179803896893440427e-04,2.837540405239892927e+00,-5.212036903262946552e-01,9.996603805541863785e-01
